"slot","age","year","unit","season","area","iter","data"
"stock.wt","4",1962,"unique","all","unique","1",0.301
"stock.wt","5",1962,"unique","all","unique","1",0.424
"stock.wt","6",1962,"unique","all","unique","1",0.573
"stock.wt","7",1962,"unique","all","unique","1",0.684
"stock.wt","8",1962,"unique","all","unique","1",0.806
"stock.wt","9",1962,"unique","all","unique","1",0.873
"stock.wt","10",1962,"unique","all","unique","1",1.335
"stock.wt","1",1963,"unique","all","unique","1",0.041
"stock.wt","2",1963,"unique","all","unique","1",0.103
"stock.wt","3",1963,"unique","all","unique","1",0.176
"stock.wt","4",1963,"unique","all","unique","1",0.273
"stock.wt","5",1963,"unique","all","unique","1",0.378
"stock.wt","6",1963,"unique","all","unique","1",0.54
"stock.wt","7",1963,"unique","all","unique","1",0.663
"stock.wt","8",1963,"unique","all","unique","1",0.788
"stock.wt","9",1963,"unique","all","unique","1",0.882
"stock.wt","10",1963,"unique","all","unique","1",0.961
"stock.wt","1",1964,"unique","all","unique","1",0.024
"stock.wt","2",1964,"unique","all","unique","1",0.113
"stock.wt","3",1964,"unique","all","unique","1",0.184
"stock.wt","4",1964,"unique","all","unique","1",0.296
"stock.wt","5",1964,"unique","all","unique","1",0.373
"stock.wt","6",1964,"unique","all","unique","1",0.477
"stock.wt","7",1964,"unique","all","unique","1",0.645
"stock.wt","8",1964,"unique","all","unique","1",0.673
"stock.wt","9",1964,"unique","all","unique","1",0.845
"stock.wt","10",1964,"unique","all","unique","1",0.973
"stock.wt","1",1965,"unique","all","unique","1",0.031
"stock.wt","2",1965,"unique","all","unique","1",0.068
"stock.wt","3",1965,"unique","all","unique","1",0.198
"stock.wt","4",1965,"unique","all","unique","1",0.294
"stock.wt","5",1965,"unique","all","unique","1",0.333
"stock.wt","6",1965,"unique","all","unique","1",0.43
"stock.wt","7",1965,"unique","all","unique","1",0.516
"stock.wt","8",1965,"unique","all","unique","1",0.601
"stock.wt","9",1965,"unique","all","unique","1",0.722
"stock.wt","10",1965,"unique","all","unique","1",0.578
"stock.wt","1",1966,"unique","all","unique","1",0.031
"stock.wt","2",1966,"unique","all","unique","1",0.099
"stock.wt","3",1966,"unique","all","unique","1",0.127
"stock.wt","4",1966,"unique","all","unique","1",0.305
"stock.wt","5",1966,"unique","all","unique","1",0.403
"stock.wt","6",1966,"unique","all","unique","1",0.455
"stock.wt","7",1966,"unique","all","unique","1",0.503
"stock.wt","8",1966,"unique","all","unique","1",0.565
"stock.wt","9",1966,"unique","all","unique","1",0.581
"stock.wt","10",1966,"unique","all","unique","1",0.848
"stock.wt","1",1967,"unique","all","unique","1",0.029
"stock.wt","2",1967,"unique","all","unique","1",0.104
"stock.wt","3",1967,"unique","all","unique","1",0.179
"stock.wt","4",1967,"unique","all","unique","1",0.205
"stock.wt","5",1967,"unique","all","unique","1",0.442
"stock.wt","6",1967,"unique","all","unique","1",0.528
"stock.wt","7",1967,"unique","all","unique","1",0.585
"stock.wt","8",1967,"unique","all","unique","1",0.65
"stock.wt","9",1967,"unique","all","unique","1",0.703
"stock.wt","10",1967,"unique","all","unique","1",0.833
"stock.wt","1",1968,"unique","all","unique","1",0.055
"stock.wt","2",1968,"unique","all","unique","1",0.094
"stock.wt","3",1968,"unique","all","unique","1",0.175
"stock.wt","4",1968,"unique","all","unique","1",0.287
"stock.wt","5",1968,"unique","all","unique","1",0.344
"stock.wt","6",1968,"unique","all","unique","1",0.532
"stock.wt","7",1968,"unique","all","unique","1",0.592
"stock.wt","8",1968,"unique","all","unique","1",0.362
"stock.wt","9",1968,"unique","all","unique","1",0.667
"stock.wt","10",1968,"unique","all","unique","1",0.746
"stock.wt","1",1969,"unique","all","unique","1",0.047
"stock.wt","2",1969,"unique","all","unique","1",0.158
"stock.wt","3",1969,"unique","all","unique","1",0.188
"stock.wt","4",1969,"unique","all","unique","1",0.266
"stock.wt","5",1969,"unique","all","unique","1",0.344
"stock.wt","6",1969,"unique","all","unique","1",0.39
"stock.wt","7",1969,"unique","all","unique","1",0.565
"stock.wt","8",1969,"unique","all","unique","1",0.621
"stock.wt","9",1969,"unique","all","unique","1",0.679
"stock.wt","10",1969,"unique","all","unique","1",0.635
"stock.wt","1",1970,"unique","all","unique","1",0.043
"stock.wt","2",1970,"unique","all","unique","1",0.113
"stock.wt","3",1970,"unique","all","unique","1",0.236
"stock.wt","4",1970,"unique","all","unique","1",0.274
"stock.wt","5",1970,"unique","all","unique","1",0.369
"stock.wt","6",1970,"unique","all","unique","1",0.41
"stock.wt","7",1970,"unique","all","unique","1",0.468
"stock.wt","8",1970,"unique","all","unique","1",0.636
"stock.wt","9",1970,"unique","all","unique","1",0.732
"stock.wt","10",1970,"unique","all","unique","1",0.747
"stock.wt","1",1971,"unique","all","unique","1",0.051
"stock.wt","2",1971,"unique","all","unique","1",0.109
"stock.wt","3",1971,"unique","all","unique","1",0.251
"stock.wt","4",1971,"unique","all","unique","1",0.344
"stock.wt","5",1971,"unique","all","unique","1",0.413
"stock.wt","6",1971,"unique","all","unique","1",0.489
"stock.wt","7",1971,"unique","all","unique","1",0.512
"stock.wt","8",1971,"unique","all","unique","1",0.583
"stock.wt","9",1971,"unique","all","unique","1",0.696
"stock.wt","10",1971,"unique","all","unique","1",0.707
"stock.wt","1",1972,"unique","all","unique","1",0.056
"stock.wt","2",1972,"unique","all","unique","1",0.158
"stock.wt","3",1972,"unique","all","unique","1",0.218
"stock.wt","4",1972,"unique","all","unique","1",0.407
"stock.wt","5",1972,"unique","all","unique","1",0.473
"stock.wt","6",1972,"unique","all","unique","1",0.534
"stock.wt","7",1972,"unique","all","unique","1",0.579
"stock.wt","8",1972,"unique","all","unique","1",0.606
"stock.wt","9",1972,"unique","all","unique","1",0.655
"stock.wt","10",1972,"unique","all","unique","1",0.759
"stock.wt","1",1973,"unique","all","unique","1",0.037
"stock.wt","2",1973,"unique","all","unique","1",0.134
"stock.wt","3",1973,"unique","all","unique","1",0.237
"stock.wt","4",1973,"unique","all","unique","1",0.308
"stock.wt","5",1973,"unique","all","unique","1",0.468
"stock.wt","6",1973,"unique","all","unique","1",0.521
"stock.wt","7",1973,"unique","all","unique","1",0.566
"stock.wt","8",1973,"unique","all","unique","1",0.583
"stock.wt","9",1973,"unique","all","unique","1",0.617
"stock.wt","10",1973,"unique","all","unique","1",0.69
"stock.wt","1",1974,"unique","all","unique","1",0.049
"stock.wt","2",1974,"unique","all","unique","1",0.105
"stock.wt","3",1974,"unique","all","unique","1",0.217
"stock.wt","4",1974,"unique","all","unique","1",0.416
"stock.wt","5",1974,"unique","all","unique","1",0.437
"stock.wt","6",1974,"unique","all","unique","1",0.524
"stock.wt","7",1974,"unique","all","unique","1",0.57
"stock.wt","8",1974,"unique","all","unique","1",0.629
"stock.wt","9",1974,"unique","all","unique","1",0.652
"stock.wt","10",1974,"unique","all","unique","1",0.69
"stock.wt","1",1975,"unique","all","unique","1",0.063
"stock.wt","2",1975,"unique","all","unique","1",0.141
"stock.wt","3",1975,"unique","all","unique","1",0.187
"stock.wt","4",1975,"unique","all","unique","1",0.388
"stock.wt","5",1975,"unique","all","unique","1",0.483
"stock.wt","6",1975,"unique","all","unique","1",0.544
"stock.wt","7",1975,"unique","all","unique","1",0.61
"stock.wt","8",1975,"unique","all","unique","1",0.668
"stock.wt","9",1975,"unique","all","unique","1",0.704
"stock.wt","10",1975,"unique","all","unique","1",0.762
"stock.wt","1",1976,"unique","all","unique","1",0.082
"stock.wt","2",1976,"unique","all","unique","1",0.169
"stock.wt","3",1976,"unique","all","unique","1",0.226
"stock.wt","4",1976,"unique","all","unique","1",0.308
"stock.wt","5",1976,"unique","all","unique","1",0.484
"stock.wt","6",1976,"unique","all","unique","1",0.55
"stock.wt","7",1976,"unique","all","unique","1",0.593
"stock.wt","8",1976,"unique","all","unique","1",0.658
"stock.wt","9",1976,"unique","all","unique","1",0.694
"stock.wt","10",1976,"unique","all","unique","1",0.743
"stock.wt","1",1977,"unique","all","unique","1",0.064
"stock.wt","2",1977,"unique","all","unique","1",0.184
"stock.wt","3",1977,"unique","all","unique","1",0.265
"stock.wt","4",1977,"unique","all","unique","1",0.311
"stock.wt","5",1977,"unique","all","unique","1",0.405
"stock.wt","6",1977,"unique","all","unique","1",0.551
"stock.wt","7",1977,"unique","all","unique","1",0.627
"stock.wt","8",1977,"unique","all","unique","1",0.69
"stock.wt","9",1977,"unique","all","unique","1",0.667
"stock.wt","10",1977,"unique","all","unique","1",0.759
"stock.wt","1",1978,"unique","all","unique","1",0.064
"stock.wt","2",1978,"unique","all","unique","1",0.151
"stock.wt","3",1978,"unique","all","unique","1",0.319
"stock.wt","4",1978,"unique","all","unique","1",0.373
"stock.wt","5",1978,"unique","all","unique","1",0.411
"stock.wt","6",1978,"unique","all","unique","1",0.467
"stock.wt","7",1978,"unique","all","unique","1",0.547
"stock.wt","8",1978,"unique","all","unique","1",0.63
"stock.wt","9",1978,"unique","all","unique","1",0.704
"stock.wt","10",1978,"unique","all","unique","1",0.773
"stock.wt","1",1979,"unique","all","unique","1",0.062
"stock.wt","2",1979,"unique","all","unique","1",0.179
"stock.wt","3",1979,"unique","all","unique","1",0.258
"stock.wt","4",1979,"unique","all","unique","1",0.365
"stock.wt","5",1979,"unique","all","unique","1",0.414
"stock.wt","6",1979,"unique","all","unique","1",0.459
"stock.wt","7",1979,"unique","all","unique","1",0.543
"stock.wt","8",1979,"unique","all","unique","1",0.667
"stock.wt","9",1979,"unique","all","unique","1",0.764
"stock.wt","10",1979,"unique","all","unique","1",0.826
"stock.wt","1",1980,"unique","all","unique","1",0.049
"stock.wt","2",1980,"unique","all","unique","1",0.163
"stock.wt","3",1980,"unique","all","unique","1",0.289
"stock.wt","4",1980,"unique","all","unique","1",0.428
"stock.wt","5",1980,"unique","all","unique","1",0.444
"stock.wt","6",1980,"unique","all","unique","1",0.524
"stock.wt","7",1980,"unique","all","unique","1",0.582
"stock.wt","8",1980,"unique","all","unique","1",0.651
"stock.wt","9",1980,"unique","all","unique","1",0.778
"stock.wt","10",1980,"unique","all","unique","1",1.025
"stock.wt","1",1981,"unique","all","unique","1",0.041
"stock.wt","2",1981,"unique","all","unique","1",0.14
"stock.wt","3",1981,"unique","all","unique","1",0.239
"stock.wt","4",1981,"unique","all","unique","1",0.421
"stock.wt","5",1981,"unique","all","unique","1",0.473
"stock.wt","6",1981,"unique","all","unique","1",0.536
"stock.wt","7",1981,"unique","all","unique","1",0.57
"stock.wt","8",1981,"unique","all","unique","1",0.624
"stock.wt","9",1981,"unique","all","unique","1",0.707
"stock.wt","10",1981,"unique","all","unique","1",0.849
"stock.wt","1",1982,"unique","all","unique","1",0.048
"stock.wt","2",1982,"unique","all","unique","1",0.128
"stock.wt","3",1982,"unique","all","unique","1",0.25
"stock.wt","4",1982,"unique","all","unique","1",0.351
"stock.wt","5",1982,"unique","all","unique","1",0.49
"stock.wt","6",1982,"unique","all","unique","1",0.589
"stock.wt","7",1982,"unique","all","unique","1",0.631
"stock.wt","8",1982,"unique","all","unique","1",0.679
"stock.wt","9",1982,"unique","all","unique","1",0.726
"stock.wt","10",1982,"unique","all","unique","1",0.828
"stock.wt","1",1983,"unique","all","unique","1",0.045
"stock.wt","2",1983,"unique","all","unique","1",0.128
"stock.wt","3",1983,"unique","all","unique","1",0.242
"stock.wt","4",1983,"unique","all","unique","1",0.381
"stock.wt","5",1983,"unique","all","unique","1",0.494
"stock.wt","6",1983,"unique","all","unique","1",0.559
"stock.wt","7",1983,"unique","all","unique","1",0.624
"stock.wt","8",1983,"unique","all","unique","1",0.712
"stock.wt","9",1983,"unique","all","unique","1",0.754
"stock.wt","10",1983,"unique","all","unique","1",0.791
"stock.wt","1",1984,"unique","all","unique","1",0.048
"stock.wt","2",1984,"unique","all","unique","1",0.129
"stock.wt","3",1984,"unique","all","unique","1",0.216
"stock.wt","4",1984,"unique","all","unique","1",0.413
"stock.wt","5",1984,"unique","all","unique","1",0.464
"stock.wt","6",1984,"unique","all","unique","1",0.571
"stock.wt","7",1984,"unique","all","unique","1",0.649
"stock.wt","8",1984,"unique","all","unique","1",0.692
"stock.wt","9",1984,"unique","all","unique","1",0.787
"stock.wt","10",1984,"unique","all","unique","1",0.898
"stock.wt","1",1985,"unique","all","unique","1",0.048
"stock.wt","2",1985,"unique","all","unique","1",0.146
"stock.wt","3",1985,"unique","all","unique","1",0.232
"stock.wt","4",1985,"unique","all","unique","1",0.32
"stock.wt","5",1985,"unique","all","unique","1",0.452
"stock.wt","6",1985,"unique","all","unique","1",0.536
"stock.wt","7",1985,"unique","all","unique","1",0.635
"stock.wt","8",1985,"unique","all","unique","1",0.656
"stock.wt","9",1985,"unique","all","unique","1",0.764
"stock.wt","10",1985,"unique","all","unique","1",0.869
"stock.wt","1",1986,"unique","all","unique","1",0.043
"stock.wt","2",1986,"unique","all","unique","1",0.126
"stock.wt","3",1986,"unique","all","unique","1",0.245
"stock.wt","4",1986,"unique","all","unique","1",0.311
"stock.wt","5",1986,"unique","all","unique","1",0.44
"stock.wt","6",1986,"unique","all","unique","1",0.533
"stock.wt","7",1986,"unique","all","unique","1",0.692
"stock.wt","8",1986,"unique","all","unique","1",0.779
"stock.wt","9",1986,"unique","all","unique","1",0.888
"stock.wt","10",1986,"unique","all","unique","1",0.971
"stock.wt","1",1987,"unique","all","unique","1",0.036
"stock.wt","2",1987,"unique","all","unique","1",0.105
"stock.wt","3",1987,"unique","all","unique","1",0.2
"stock.wt","4",1987,"unique","all","unique","1",0.383
"stock.wt","5",1987,"unique","all","unique","1",0.401
"stock.wt","6",1987,"unique","all","unique","1",0.503
"stock.wt","7",1987,"unique","all","unique","1",0.573
"stock.wt","8",1987,"unique","all","unique","1",0.711
"stock.wt","9",1987,"unique","all","unique","1",0.747
"stock.wt","10",1987,"unique","all","unique","1",0.817
"stock.wt","1",1988,"unique","all","unique","1",0.036
"stock.wt","2",1988,"unique","all","unique","1",0.097
"stock.wt","3",1988,"unique","all","unique","1",0.172
"stock.wt","4",1988,"unique","all","unique","1",0.264
"stock.wt","5",1988,"unique","all","unique","1",0.426
"stock.wt","6",1988,"unique","all","unique","1",0.467
"stock.wt","7",1988,"unique","all","unique","1",0.547
"stock.wt","8",1988,"unique","all","unique","1",0.644
"stock.wt","9",1988,"unique","all","unique","1",0.706
"stock.wt","10",1988,"unique","all","unique","1",0.897
"stock.wt","1",1989,"unique","all","unique","1",0.039
"stock.wt","2",1989,"unique","all","unique","1",0.101
"stock.wt","3",1989,"unique","all","unique","1",0.192
"stock.wt","4",1989,"unique","all","unique","1",0.247
"stock.wt","5",1989,"unique","all","unique","1",0.362
"stock.wt","6",1989,"unique","all","unique","1",0.484
"stock.wt","7",1989,"unique","all","unique","1",0.553
"stock.wt","8",1989,"unique","all","unique","1",0.616
"stock.wt","9",1989,"unique","all","unique","1",0.759
"stock.wt","10",1989,"unique","all","unique","1",0.837
"stock.wt","1",1990,"unique","all","unique","1",0.043
"stock.wt","2",1990,"unique","all","unique","1",0.108
"stock.wt","3",1990,"unique","all","unique","1",0.176
"stock.wt","4",1990,"unique","all","unique","1",0.261
"stock.wt","5",1990,"unique","all","unique","1",0.343
"stock.wt","6",1990,"unique","all","unique","1",0.422
"stock.wt","7",1990,"unique","all","unique","1",0.555
"stock.wt","8",1990,"unique","all","unique","1",0.647
"stock.wt","9",1990,"unique","all","unique","1",0.701
"stock.wt","10",1990,"unique","all","unique","1",0.76
"stock.wt","1",1991,"unique","all","unique","1",0.048
"stock.wt","2",1991,"unique","all","unique","1",0.131
"stock.wt","3",1991,"unique","all","unique","1",0.184
"stock.wt","4",1991,"unique","all","unique","1",0.26
"stock.wt","5",1991,"unique","all","unique","1",0.342
"stock.wt","6",1991,"unique","all","unique","1",0.401
